Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-07-21,XRPUSD,0.193,0.1942,0.182,0.1832,10335867.2,1936323.46
2017-07-20,XRPUSD,0.1631,0.196,0.1623,0.193,26261259.1,4792311.41
2017-07-19,XRPUSD,0.1786,0.184,0.157,0.1631,16070354.99,2758495.87
2017-07-18,XRPUSD,0.172,0.1885,0.1608,0.1786,21208760.86,3725523.12
2017-07-17,XRPUSD,0.1457,0.175,0.1452,0.172,18298053.53,2936758.79
2017-07-16,XRPUSD,0.1722,0.1742,0.127,0.1457,40151876.92,5815673.59
2017-07-15,XRPUSD,0.1846,0.1846,0.1706,0.1722,8007768.37,1407210.37
2017-07-14,XRPUSD,0.1933,0.1933,0.1706,0.1846,10731031.1,1928387.45
2017-07-13,XRPUSD,0.1965,0.2173,0.181,0.1933,13333133.96,2649923.34
2017-07-12,XRPUSD,0.1783,0.1971,0.1657,0.1965,11100167.72,2051522.93
2017-07-11,XRPUSD,0.1861,0.1999,0.151,0.1783,28053540.61,4923291.19
2017-07-10,XRPUSD,0.2265,0.2277,0.171,0.1861,19010600.27,3866464.38
2017-07-09,XRPUSD,0.23,0.243,0.2252,0.2265,4288735.56,1004867.08
2017-07-08,XRPUSD,0.23,0.2326,0.2117,0.23,9445550.46,2118679.41
2017-07-07,XRPUSD,0.2509,0.251,0.23,0.23,7785600.89,1870115.4
2017-07-06,XRPUSD,0.2501,0.2526,0.2465,0.2509,2313934.44,576389.82
2017-07-05,XRPUSD,0.2475,0.2555,0.2416,0.2501,4361270.01,1084526.77
2017-07-04,XRPUSD,0.2521,0.2585,0.247,0.2475,6227969.65,1583481.85
2017-07-03,XRPUSD,0.2529,0.2568,0.2434,0.2521,5295423.68,1324962.6
2017-07-02,XRPUSD,0.24,0.255,0.2364,0.2529,4079459.41,998988.75
2017-07-01,XRPUSD,0.2487,0.2525,0.2364,0.24,4474892.0,1089103.97
2017-06-30,XRPUSD,0.2555,0.2599,0.246,0.2487,3518741.61,896008.08
2017-06-29,XRPUSD,0.2684,0.2685,0.2519,0.2555,7074305.91,1832466.98
2017-06-28,XRPUSD,0.2621,0.2688,0.2495,0.2684,9715051.73,2517251.07
