Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-11-07,LTCUSD,54.48,63.84,53.68,60.9,156854.16,9219729.62
2017-11-06,LTCUSD,54.44,55.92,53.13,54.48,28796.67,1584419.38
2017-11-05,LTCUSD,54.83,55.5,54.3,54.44,6613.15,362219.9
2017-11-04,LTCUSD,56.01,56.24,53.71,54.83,16708.23,921792.63
2017-11-03,LTCUSD,54.27,56.45,53.7,56.01,43746.98,2403909.81
2017-11-02,LTCUSD,52.84,55.01,49.52,54.27,51907.14,2703468.4
2017-11-01,LTCUSD,55.45,55.58,52.5,52.84,23277.2,1270533.55
2017-10-31,LTCUSD,56.29,56.92,55.2,55.45,8584.55,481522.92
2017-10-30,LTCUSD,56.69,58.42,55.7,56.29,16262.77,925966.32
2017-10-29,LTCUSD,54.16,58.1,53.7,56.69,32131.4,1813089.14
2017-10-28,LTCUSD,54.93,55.98,53.52,54.16,13356.2,723008.51
2017-10-27,LTCUSD,55.47,56.32,54.64,54.93,8810.92,487039.02
2017-10-26,LTCUSD,56.24,57,54.66,55.47,14594.41,816465.45
2017-10-25,LTCUSD,55.5,56.44,53.48,56.24,18581.77,1016635.12
2017-10-24,LTCUSD,54.4,59.52,52.03,55.5,53461.97,3058732.28
2017-10-23,LTCUSD,56.49,56.49,52,54.4,35413.51,1910947.39
2017-10-22,LTCUSD,57.95,58.4,55.75,56.49,9511.8,540371.71
2017-10-21,LTCUSD,60.01,60.25,55.72,57.95,22366.69,1296199.22
2017-10-20,LTCUSD,59.55,62.25,58.22,60.01,24678.58,1490965.42
2017-10-19,LTCUSD,60.39,61.72,57.67,59.55,26917.35,1614180.55
2017-10-18,LTCUSD,59.19,62,53,60.39,66566.33,3780346.48
2017-10-17,LTCUSD,64.63,64.77,58.51,59.19,25855.51,1570167.84
2017-10-16,LTCUSD,65.64,66.32,62.1,64.63,29549.01,1900732.04
2017-10-15,LTCUSD,63.63,69.48,61.99,65.64,58131.24,3770801.81
2017-10-14,LTCUSD,58.98,66.59,58.03,63.63,46644.5,2904888.15
2017-10-13,LTCUSD,59.67,60.49,54.54,58.98,75655.88,4387305.36
2017-10-12,LTCUSD,50.74,59.67,48.97,59.67,91741.29,4992320.69
2017-10-11,LTCUSD,50.46,51.18,49.99,50.74,17572.05,888586.43
2017-10-10,LTCUSD,50.03,51.76,49.52,50.46,16791.98,846729.17
2017-10-09,LTCUSD,53.03,53.29,48,50.03,44223.31,2238818.69
2017-10-08,LTCUSD,52.54,54.67,52.1,53.03,53879.28,2856338.62
2017-10-07,LTCUSD,52,52.8,51.35,52.54,10993.32,570058.95
2017-10-06,LTCUSD,51.74,52.8,51.28,52,11378.14,593700.63
2017-10-05,LTCUSD,51.21,51.9,50.16,51.74,21252.45,1089012.34
2017-10-04,LTCUSD,52.04,52.92,50.41,51.21,15579.41,804936.34
2017-10-03,LTCUSD,53.23,53.43,51.25,52.04,17466.84,909110.87
2017-10-02,LTCUSD,54.28,54.71,52.82,53.23,14129.13,757465.25
2017-10-01,LTCUSD,55.15,55.28,53.06,54.28,24816.71,1336870.64
2017-09-30,LTCUSD,52.82,55.65,52.63,55.15,16963.72,928783.64
2017-09-29,LTCUSD,54.94,55.01,50.5,52.82,49106.27,2575103.37
2017-09-28,LTCUSD,56.97,57.3,53.99,54.94,37616.9,2084807.73
2017-09-27,LTCUSD,52.09,57.32,51.92,56.97,46126.63,2499618.19
2017-09-26,LTCUSD,52.09,54.28,51.24,52.09,37605.06,1973906.46
