Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-12-26,BCHUSD,2726,2923,2693.74,2922,7693.79,21666108.89
2017-12-25,BCHUSD,2775,2875.74,2560,2726,9707.21,26735007.71
2017-12-24,BCHUSD,2885,2892,2360,2775,14501.0,38257120.3
2017-12-23,BCHUSD,2456,3156.07,2403.5,2885,16651.2,48373900.44
2017-12-22,BCHUSD,2993.62,3131.8,1812,2456,30357.76,72769962.28
2017-12-21,BCHUSD,3709.44,3729,2755,2993.62,15923.96,51255404.99
2017-12-20,BCHUSD,2667.82,4212,2665,3709.44,50386.35,173325726.36
2017-12-19,BCHUSD,2139.16,2800,2052,2667.82,26173.25,62517357.63
2017-12-18,BCHUSD,1825,2315,1745,2139.16,21214.36,43562732.61
2017-12-17,BCHUSD,1777.7,1910.2,1770.8,1825,7981.42,14664826.4
2017-12-16,BCHUSD,1799,1868,1735,1777.7,8317.03,14837599.47
2017-12-15,BCHUSD,1932.9,1933.22,1626,1799,11532.61,20137995.94
2017-12-14,BCHUSD,1550,1980,1545,1932.9,30831.01,55700762.97
2017-12-13,BCHUSD,1526.07,1604.01,1431.62,1550,17084.31,26050384.24
2017-12-12,BCHUSD,1384.1,1559.82,1372.42,1526.07,13394.21,19813319.22
2017-12-11,BCHUSD,1287,1432,1287,1384.1,8761.66,12078418.47
2017-12-10,BCHUSD,1369.24,1377,1182,1287,6950.7,8905178.01
2017-12-09,BCHUSD,1382,1486.43,1290,1369.24,9364.34,13057304.38
2017-12-08,BCHUSD,1230,1575,1136.23,1382,31384.16,43262890.33
2017-12-07,BCHUSD,1347,1361.75,1211,1230,12767.35,16218913.79
2017-12-06,BCHUSD,1430,1461.12,1300.75,1347,11886.52,16620903.43
2017-12-05,BCHUSD,1533.65,1585,1419.6,1430,10867.78,16413529.56
2017-12-04,BCHUSD,1505.44,1544.61,1431.67,1533.65,6560.7,9860121.26
2017-12-03,BCHUSD,1391.5,1625,1374,1505.44,20697.48,31861630.71
2017-12-02,BCHUSD,1418,1469,1365.47,1391.5,8982.71,12746140.36
2017-12-01,BCHUSD,1317.51,1450,1239.93,1418,13048.2,17637610.37
2017-11-30,BCHUSD,1335,1418,1163,1317.51,19187.02,24706834.97
2017-11-29,BCHUSD,1482,1635.15,1280,1335,39183.01,57793877.43
2017-11-28,BCHUSD,1584.27,1594.5,1470,1482,15663.6,24074961.75
2017-11-27,BCHUSD,1717.03,1724.9,1553,1584.27,15756.44,25760952.83
